id,gender_1,pitch_1,speaking_rate_1,others_1,annotator_1,gender_2,pitch_2,speaking_rate_2,others_2,annotator_2,gender_3,pitch_3,speaking_rate_3,others_3,annotator_3,gender_4,pitch_4,speaking_rate_4,others_4,annotator_4,gender_5,pitch_5,speaking_rate_5,others_5,annotator_5
2522,女性,ハキハキした,,"20～30代, 尋ねるように話している",dvorak1397,,,,,,,,,,,,,,,,,,,,
2523,女性,高い,ゆったり,"若い, はきはき",sibelius9985,,,,,,,,,,,,,,,,,,,,
2524,女性,,ゆっくりと,"30代, 聞き取りやすい, パンチの効いた",dvorak3242,,,,,,,,,,,,,,,,,,,,
2525,女性,クリアな,はきはきとした,20歳代,chopin7826,,,,,,,,,,,,,,,,,,,,
2526,女性,ハキハキした,,"30代, 絵本の読み聞かせ",tchaikovsky3896,,,,,,,,,,,,,,,,,,,,
2527,女性,高い,はきはきとした,"若く真面目そうな, 問うような口調",vivaldi0069,,,,,,,,,,,,,,,,,,,,
2528,女性,高い,はきはき,"中年, 明るい, 少し怒った",debussy5874,,,,,,,,,,,,,,,,,,,,
2529,女性,,,"30代くらい, 感情の起伏がない, 淡々",schumann0310,,,,,,,,,,,,,,,,,,,,
2530,女性,,はつらつと,"20代後半, アナウンサーのような雰囲気",grieg7709,,,,,,,,,,,,,,,,,,,,
2531,女性,,,"若い, 楽しそうな雰囲気, 相手にやる気を起こさせる",verdi3328,,,,,,,,,,,,,,,,,,,,
2532,女性,はきはきとした,,"妙齢, 業務中のような丁寧な口調",ravel5160,,,,,,,,,,,,,,,,,,,,
2533,女性,落ち着いた,,"20～30代, イントネーション不自然",bizet5919,,,,,,,,,,,,,,,,,,,,
2534,女性,"明るく, ハキハキとした",,30代,ravel6206,,,,,,,,,,,,,,,,,,,,
2535,女性,明るい,,"若い, ポジティブ, 明るいニュース, アナウンス",paganini0282,,,,,,,,,,,,,,,,,,,,
2536,女性,高い,ハキハキ,"20代, お願いする口調",sibelius9773,,,,,,,,,,,,,,,,,,,,
2537,女性,,,"20～30代, 明るく, 教師のような話し方, 質問",mahler3888,,,,,,,,,,,,,,,,,,,,
2538,女性,ハキハキとした,分かりやすく,20代後半くらい,schubert0560,,,,,,,,,,,,,,,,,,,,
2539,女性,平坦な,,"若い, 機械的な",vivaldi1140,,,,,,,,,,,,,,,,,,,,
2540,女性,,はきはき,"30代, 問いかけるように",beethoven4422,,,,,,,,,,,,,,,,,,,,
2541,女性,高い,はきはき,"若い, 明るい",vivaldi6025,,,,,,,,,,,,,,,,,,,,
2542,女性,,ゆっくりめの,"20代, はっきりとした 発音",wagner1687,,,,,,,,,,,,,,,,,,,,
2543,女性,はっきりとした,,20代くらい,rossini9778,,,,,,,,,,,,,,,,,,,,
2544,,,,2,chopin2238,,,,,,,,,,,,,,,,,,,,
2545,女性,高い,はきはき,"20代, 事務的な感じ, 原稿を読み上げているよう",elger4570,,,,,,,,,,,,,,,,,,,,
2546,女性,高い,はきはき,若い,vivaldi4035,,,,,,,,,,,,,,,,,,,,
2547,女性,はきはきとした,,"若い, 自己紹介するかのように",haydn6771,,,,,,,,,,,,,,,,,,,,
2548,女性,高い,ハキハキ,"若い, 訴える",bizet2740,,,,,,,,,,,,,,,,,,,,
2549,女性,ハキハキとした,,若い,shostakovich7094,,,,,,,,,,,,,,,,,,,,
2550,女性,高い,はきはきした,20代から30代くらいの,brahms3881,,,,,,,,,,,,,,,,,,,,
2551,女性,高めの明るいトーン,,"20代, 自信を持って意見を伝える",debussy3821,,,,,,,,,,,,,,,,,,,,
2552,女性,高い,ハキハキ,"真面目, 若い, 自己の希望を宣言するよう",chopin8075,,,,,,,,,,,,,,,,,,,,
2553,女性,,非常に聞き取りやすい,"若く明るい, はきはきとした, 落ち着いて丁寧",schumann6217,,,,,,,,,,,,,,,,,,,,
2554,女性,高い,速い,"若い, 丁寧",rachmaninov0899,,,,,,,,,,,,,,,,,,,,
2555,女性,,はきはきした,"30代, 冷静",liszt6152,,,,,,,,,,,,,,,,,,,,
2556,女性,明るい,ていねいに,若い,rachmaninov8725,,,,,,,,,,,,,,,,,,,,
2558,女性,明るい,はきはきした,大人,vivaldi5445,,,,,,,,,,,,,,,,,,,,
2559,女性,ハッキリとした,普通の,２０代くらい,shostakovich7505,,,,,,,,,,,,,,,,,,,,
2560,女性,ハキハキとした,棒読みするような,30代くらい,saint-saens2702,,,,,,,,,,,,,,,,,,,,
2561,女性,ハキハキした,,"若い, 平坦な口調",shostakovich6697,,,,,,,,,,,,,,,,,,,,
2562,女性,高め,機械的,"30代くらい, 様子を説明する",strauss4827,,,,,,,,,,,,,,,,,,,,
2563,女性,高い,ゆっくりと丁寧に,"30代, 明るい",verdi0208,,,,,,,,,,,,,,,,,,,,
2564,女性,,ゆっくりと,"中年, 明るい, はきはき, 丁寧",bizet6365,女性,高い,,"若い, はきはき, 聞き取りやすく, 丁寧",shostakovich8885,女性,高い,はきはき,"若い, 説明するように",vivaldi4692,,,,,,,,,,
2565,女性,やや高め,はきはき,若い,vivaldi0768,,,,,,,,,,,,,,,,,,,,
2566,女性,,ゆっくりとした,"若い, ナレーション",elger6829,,,,,,,,,,,,,,,,,,,,
2567,女性,高い,速い,"中年, 明るい, 元気, 丁寧",ravel3777,,,,,,,,,,,,,,,,,,,,
2568,女性,元気な,はっきりと,30歳前後,beethoven9508,,,,,,,,,,,,,,,,,,,,
2569,女性,明るいけど少し機械的,,"若い, 自分の思っていることを不特定多数の人に向けて話している",bizet2829,,,,,,,,,,,,,,,,,,,,
2570,女性,明るくハキハキ,,"20代後半, 優しい感じ",bizet0086,,,,,,,,,,,,,,,,,,,,
2571,女性,高い,はきはき,"若い, 多くの人に伝えるように",rachmaninov6445,,,,,,,,,,,,,,,,,,,,
2572,女性,平坦な,,"若い, 感情がない, 文章を読み上げるように",vivaldi0215,,,,,,,,,,,,,,,,,,,,
2573,女性,爽やかな,,"若くて明るい, 丁寧な説明",sibelius6533,,,,,,,,,,,,,,,,,,,,
2574,女性,,聞き取りやすいはきはきとした,台本のセリフを読み上げる,mendelsohn8166,,,,,,,,,,,,,,,,,,,,
2576,女性,ハキハキした,,"20代から30代, アナウンサーのような",mahler7727,,,,,,,,,,,,,,,,,,,,
2577,女性,落ち着いた,ゆっくりと,"30代, アナウンス",badarzewska6858,,,,,,,,,,,,,,,,,,,,
2578,女性,,ゆっくり,"30歳前後ぐらい, はきはき, 朗読するかのように",paganini6966,,,,,,,,,,,,,,,,,,,,
2579,女性,,,"落ち着いた, 丁寧, 柔らかさ, 案内",debussy0892,,,,,,,,,,,,,,,,,,,,
2580,女性,はっきりとした,,"若くて明るい, 説明するように",debussy2444,,,,,,,,,,,,,,,,,,,,
2581,女性,高い,ハキハキ,"20代, アナウンサー風",vivaldi8684,,,,,,,,,,,,,,,,,,,,
2582,女性,高い,,聴きやすい,tchaikovsky3181,,,,,,,,,,,,,,,,,,,,
2583,女性,,聞き取りやすく,"若い, はきはきした",schumann8180,,,,,,,,,,,,,,,,,,,,
2584,女性,,,"20代, 優しく, 相手に問いかけるように, 透明感のある綺麗な声",dvorak8446,,,,,,,,,,,,,,,,,,,,
2585,女性,,,"30代, アナウンサー, 朗読",monteverdi6576,,,,,,,,,,,,,,,,,,,,
2586,女性,明るく明瞭な,,"若い, 少し咎める",grieg2556,,,,,,,,,,,,,,,,,,,,
2587,女性,高め,普通,"二十代ぐらい, 淡々",bruchner4366,,,,,,,,,,,,,,,,,,,,
2588,女性,高い,はきはきとした,40代,wagner4615,,,,,,,,,,,,,,,,,,,,
2589,女性,高めの,ハキハキ,若い,badarzewska1289,,,,,,,,,,,,,,,,,,,,
2590,女性,,ゆっくりとした,"若い, 説明するように",mendelsohn6475,,,,,,,,,,,,,,,,,,,,
2591,女性,高くてよく通る,ゆっくり,"30歳代, アナウンスするように",schumann8715,,,,,,,,,,,,,,,,,,,,
2592,女性,,淡々と,"若い, 音声ガイダンス の用に話している",schumann1049,,,,,,,,,,,,,,,,,,,,
2593,女性,豊かな,,"20代から30代, アナウンサー, 活舌よく",beethoven3227,,,,,,,,,,,,,,,,,,,,
2594,女性,２０代若い,,"機械的, 無機的な感じ",haydn6191,,,,,,,,,,,,,,,,,,,,
2595,女性,,はきはきとした,"感情はあまり含まれていない, 相手に疑問を持ってもらいたい, 物事を考えさせる",shostakovich7204,,,,,,,,,,,,,,,,,,,,
2596,女性,ハッキリした,,"20代くらい, 分からせるように",mahler2291,,,,,,,,,,,,,,,,,,,,
2597,女性,,はきはきした,"20代くらい, しっかりした雰囲気, アナウンサーのような口調",liszt3698,,,,,,,,,,,,,,,,,,,,
2598,女性,,,"若くて明るい, 少し機械的な声, 知っていることを伝える",mendelsohn7375,,,,,,,,,,,,,,,,,,,,
2599,女性,ハキハキとした,,"２０から３０代くらい, わずかに攻撃的",schubert1276,,,,,,,,,,,,,,,,,,,,
2600,女性,,ハキハキ,20代くらい,beethoven0815,,,,,,,,,,,,,,,,,,,,
2602,女性,高い,滑舌のよい,"若い, 物語を聞かせるように",bruchner9576,女性,明るくはっきりした,,"若い, 丁寧に説明するように",ravel8124,,,,,,,,,,,,,,,
2603,女性,,ゆっくり,"若い, ハキハキ",chopin6375,女性,高い,,"若い, 機械音声のような感じ",elger3936,女性,高い,単調な,機会音声のような,handel4532,,,,,,,,,,
2604,女性,ハキハキした,,"20代, 命令口調",brahms7460,,,,,,,,,,,,,,,,,,,,
2605,女性,,はきはき,"若い, 普通に説明している",vivaldi6482,,,,,,,,,,,,,,,,,,,,
2606,女性,,わかりやすく,"20代～30代, はきはきした声で喋っている",bizet3985,,,,,,,,,,,,,,,,,,,,
2607,女性,高い,,"20台, 明るい, 丁寧に伝えるように",tchaikovsky2010,,,,,,,,,,,,,,,,,,,,
2608,女性,,ゆっくりと,"若い, はきはき, お願いするように",elger6866,,,,,,,,,,,,,,,,,,,,
2609,女性,高い,,"20歳代, 明るい, はきはき, 丁寧, 分かりやすく",beethoven1387,,,,,,,,,,,,,,,,,,,,
2611,女性,,わかりやすい,"若い, はっきりと, しっかりと",mendelsohn5984,,,,,,,,,,,,,,,,,,,,
2612,女性,,はきはき,"20代くらい, 明るい, 丁寧に読むように",liszt7028,,,,,,,,,,,,,,,,,,,,
2613,女性,通る,,"若い, やや機械的な解説口調",debussy0514,,,,,,,,,,,,,,,,,,,,
2614,女性,ハキハキとした,,"20代, 明るい",vivaldi5089,,,,,,,,,,,,,,,,,,,,
2616,女性,高い,,"若くて明るい, 機械的な口調",strauss9566,,,,,,,,,,,,,,,,,,,,
2617,女性,少し高い,,"30代, はっきりとした口調, 分かりやすく",handel3059,,,,,,,,,,,,,,,,,,,,
2618,女性,高め,はきはき,"30代くらい, 自然体",tchaikovsky2758,,,,,,,,,,,,,,,,,,,,
2619,女性,,はきはきした、一言一言しっかり話している、機械的な,30代くらい、聞きやすい、テストの問題や重要なアナウンスの時に流れそうな,handel4662,,,,,,,,,,,,,,,,,,,,
2620,女性,少し高い,はっきりとした,成人,badarzewska7648,女性,,滑舌良く,"若い, 自分の憧れを想って",monteverdi6501,,,,,,,,,,,,,,,
2621,女性,,聞き取りやすい,"若い, はきはき",haydn8016,,,,,,,,,,,,,,,,,,,,
2622,女性,高い,はきはきした,"若い, 説明",monteverdi3423,女性,高め,はきはきとした,"若め, 感情を入れずに話す",vivaldi6209,,,,,,,,,,,,,,,
2623,女性,,ゆっくりとした,"20代後半ぐらい, 丁寧",ravel3338,,,,,,,,,,,,,,,,,,,,
2624,女性,高い,,"若い, 機械的な音質",verdi6606,,,,,,,,,,,,,,,,,,,,
2625,女性,聞き取りやすい,抑揚のついた,真面目,schubert4279,,,,,,,,,,,,,,,,,,,,
2626,女性,,ゆっくりした,"若い, はっきり",mozart6656,,,,,,,,,,,,,,,,,,,,
2627,女性,明るい,,"中年, 提案する口調",grieg3032,,,,,,,,,,,,,,,,,,,,
2628,女性,落ち着いた,はきはきとした,若い,tchaikovsky0302,,,,,,,,,,,,,,,,,,,,
2629,女性,きれいな,,"20～30代, 優しい口調",bizet7913,女性,高い,速い,"若い, はきはき, はっきりわかりやすい",mendelsohn5203,,,,,,,,,,,,,,,
2630,女性,やや低い,ゆっくり,30代くらい,sibelius4439,,,,,,,,,,,,,,,,,,,,
2631,,,,"聞き取りやすい, はっきりした声, 喋るスピード",rachmaninov5676,,,,,,,,,,,,,,,,,,,,
2632,女性,明るい,はきはきした,"若い, アナウンサーのように",strauss4047,,,,,,,,,,,,,,,,,,,,
2633,女性,,機械のように単調,"30代, 若い",tchaikovsky4604,,,,,,,,,,,,,,,,,,,,
2634,女性,冷静な,ゆっくりと,"若い, 事実を述べる",beethoven6892,,,,,,,,,,,,,,,,,,,,
2635,女性,大きめ,ゆっくり,"中年, 相手にわかりやすく説明するように",puccini0648,,,,,,,,,,,,,,,,,,,,
2636,女性,,,"若い, 明るく, アナウンスする感じ",bach1081,,,,,,,,,,,,,,,,,,,,
2637,女性,高い,,"若い, 怒っている",dvorak8487,,,,,,,,,,,,,,,,,,,,
2638,女性,高い,,"若い, ハキハキ, 自信がある",bizet1873,,,,,,,,,,,,,,,,,,,,
2639,女性,,はきはき,"成人, 朗読口調",bizet9706,,,,,,,,,,,,,,,,,,,,
2640,女性,高い,はきはき,"若い, さわやか",tchaikovsky9395,,,,,,,,,,,,,,,,,,,,
2641,女性,,はきはきとした,"10代, 人に物事を伝えるような感じで",wagner6648,,,,,,,,,,,,,,,,,,,,
2643,女性,高い,,"２０代, 落ち着いた印象, 文章を読んでいる",mahler4491,,,,,,,,,,,,,,,,,,,,
2644,女性,,はきはき,"若い, 色をつけた感じ, 聞いていてあまり心地はよくない",elger6292,,,,,,,,,,,,,,,,,,,,
2645,女性,,,"20代, 30代, 40代, 明るく, 前向きな, 機械的, 淡々と, はっきりと, 明瞭に, 丁寧に",badarzewska7433,,,,,,,,,,,,,,,,,,,,
2646,女性,,,"大人, 丁寧",schubert8695,,,,,,,,,,,,,,,,,,,,
2647,女性,若い,,"ロボットのような, 丁寧な口調, 淡々",bizet2025,女性,はっきりした,,"若い, 丁寧",monteverdi2069,,,,,,,,,,,,,,,
2648,女性,少し高めの,,"20から30代, 落ち着いた声",monteverdi4014,,,,,,,,,,,,,,,,,,,,
2649,女性,高い,はっきりした,"若い, 自身の経験したこと",handel8125,,,,,,,,,,,,,,,,,,,,
2650,女性,低め,ゆっくり,"若い, 落ち着いた, 呼びかけるように",verdi4749,,,,,,,,,,,,,,,,,,,,
2651,女性,はっきりとわかりやすい,,"30代くらい, アナウンサーのような感じ",vivaldi0470,,,,,,,,,,,,,,,,,,,,
2652,女性,高い,はっきりと,"若い, 明るい",bruchner2327,,,,,,,,,,,,,,,,,,,,
2653,女性,透き通った,,"20～30代, 説明",ravel4094,,,,,,,,,,,,,,,,,,,,
2654,女性,,,"若い, 明るくはっきりして口調, 意見をまとめている",mendelsohn1059,,,,,,,,,,,,,,,,,,,,
2655,女性,,ハキハキとした,"若い, 滑舌良く",liszt4208,,,,,,,,,,,,,,,,,,,,
2656,女性,高い,,"中年, 丁寧",puccini9756,,,,,,,,,,,,,,,,,,,,
2657,女性,はっきりと,落ち着いて知らせるような,壮年,schumann5866,,,,,,,,,,,,,,,,,,,,
2658,女性,,ハキハキ,"やや若い, 教科書を読み上げるような感じの声",schubert0875,,,,,,,,,,,,,,,,,,,,
2659,女性,高い,,"20代～30代, 若い, 丁寧, はきはき",liszt5417,女性,,,"若い, はっきりした, 文章を読み上げるように",vivaldi7700,,,,,,,,,,,,,,,
2660,女性,高い,,"若い, 機械のように話す",mozart1034,,,,,,,,,,,,,,,,,,,,
2661,女性,明るい,ハキハキ,"30代くらい, 説明するように",puccini1061,,,,,,,,,,,,,,,,,,,,
2662,女性,明るくて透明感のある,ハキハキとした,"30代, 少し熱を入れながら説明を行うように",bach3074,,,,,,,,,,,,,,,,,,,,
2663,女性,高め,,自動生成,monteverdi3560,,,,,,,,,,,,,,,,,,,,
2664,女性,高い,ゆっくり,"若い, はきはきした, 分かりやすいように",beethoven9582,,,,,,,,,,,,,,,,,,,,
2665,女性,,はきはき,"若い, 自信",rossini3818,,,,,,,,,,,,,,,,,,,,
2666,女性,ハキハキした,ゆっくり,若い,sibelius4904,,,,,,,,,,,,,,,,,,,,
2667,女性,ハキハキした,,"中年, アナウンサーのような声",mozart2894,,,,,,,,,,,,,,,,,,,,
2668,女性,明るい,はきはき,"若い, 淡々と",shostakovich2892,,,,,,,,,,,,,,,,,,,,
2669,女性,はっきりした,,"20代くらい, 合成音声のようなトーン",wagner8812,,,,,,,,,,,,,,,,,,,,
2670,女性,高い,ゆっくり,"きれいな声, わかりやすい発音",schumann9917,,,,,,,,,,,,,,,,,,,,
2671,女性,,一定のテンポ,"20代前後, はっきりした発音, 講習会の司会のような感じ",saint-saens7851,,,,,,,,,,,,,,,,,,,,
2672,女性,,ゆっくり,"アナウンサーのような, やさしい, 聞き取りやすい音量で",vivaldi6643,,,,,,,,,,,,,,,,,,,,
2673,女性,はっきりと聞き取りやすい,,２、３０代,puccini7100,,,,,,,,,,,,,,,,,,,,
2674,女性,低い,ゆっくり,"20代, 若い, 教える",bizet6579,,,,,,,,,,,,,,,,,,,,
2675,女性,明瞭な,,"20代くらい, 台本を読み上げるよう, はきはき",elger4570,,,,,,,,,,,,,,,,,,,,
2676,女性,,,"若い, かしこまったように, 丁寧な口調, 朗読",mozart9584,,,,,,,,,,,,,,,,,,,,
2677,女性,,,"若い, 明るく, たどたどしい言葉",shostakovich0800,,,,,,,,,,,,,,,,,,,,
2678,女性,明るい,,"中年, 優しく, 事実について",wagner1081,,,,,,,,,,,,,,,,,,,,
2679,女性,はっきりとした,,"若い, 説明するように",elger2591,,,,,,,,,,,,,,,,,,,,
2680,女性,,ゆっくりと,"やや若い, はきはきした, 諭すように",tchaikovsky1731,,,,,,,,,,,,,,,,,,,,
2681,女性,,はきはきした,"中年, 丁寧",bach7022,女性,,はきはきした,"中年, 丁寧",schubert9077,,,,,,,,,,,,,,,
2682,女性,落ち着いた,尋ねるように,若い,paganini4304,,,,,,,,,,,,,,,,,,,,
2683,女性,高い,ハキハキした,,paganini5251,,,,,,,,,,,,,,,,,,,,
2684,女性,はっきりとした,,"中年, 怒っている",sibelius8476,,,,,,,,,,,,,,,,,,,,
2685,女性,落ち着いた,,若い,shostakovich1200,,,,,,,,,,,,,,,,,,,,
2686,女性,低い,ゆっくりとした,"30代くらい, 落ち着いて",liszt4696,,,,,,,,,,,,,,,,,,,,
2687,女性,落ち着いた,,"20代から30代, 弁明",rachmaninov0282,,,,,,,,,,,,,,,,,,,,
2689,女性,機械的な無機質,淡々と,年齢不詳,dvorak9365,,,,,,,,,,,,,,,,,,,,
2690,女性,,ゆっくりと,"３０代位, はっきりとした口調",schubert3379,,,,,,,,,,,,,,,,,,,,
2691,女性,抑揚と感情のあまりない,,"若い, 折り目正しい発音, 誰かに話しかけている",grieg2556,,,,,,,,,,,,,,,,,,,,
2692,,女性,AIみたいなかんじの音声である,,vivaldi8335,,,,,,,,,,,,,,,,,,,,
2693,女性,,ゆっくりと慎重に,"落ち着いた, 若い",schumann4758,,,,,,,,,,,,,,,,,,,,
2694,女性,高い,ゆっくり,"若い, はきはき, 諭す",rachmaninov0899,,,,,,,,,,,,,,,,,,,,
2695,女性,高い,早い,"中年, はきはき",bach8815,,,,,,,,,,,,,,,,,,,,
2696,女性,,ゆっくりと,"若い, 滑舌が悪い感じ",schubert7808,,,,,,,,,,,,,,,,,,,,
2697,女性,高い,機械的,若い,strauss4827,,,,,,,,,,,,,,,,,,,,
2699,女性,落ち着いた,,,rossini6436,,,,,,,,,,,,,,,,,,,,
2700,女性,はっきりとした,,"若い, 感情なし",strauss9438,,,,,,,,,,,,,,,,,,,,
2701,女性,ハキハキとした,ゆっくりと,"若い, 状況の説明",bizet2740,,,,,,,,,,,,,,,,,,,,
2703,女性,,はっきりとした,若い,shostakovich6483,,,,,,,,,,,,,,,,,,,,
2704,女性,,少し舌足らず,"若い, 感情が何も入ってない平坦な抑揚",brahms6189,,,,,,,,,,,,,,,,,,,,
2705,女性,ハキハキした,,"中年, 明るく",sibelius3455,,,,,,,,,,,,,,,,,,,,
2706,女性,,はきはきした,"30代, 丁寧",ravel4225,,,,,,,,,,,,,,,,,,,,
2707,女性,,淡々とした,若い,schubert2028,女性,機械的なはっきりとした,,"やや若い, 淡々と",sibelius6853,女性,低め,抑揚なく淡々と,"30代前半, 真面目",strauss5224,,,,,,,,,,
2708,女性,低め,,"20代くらい, 落ち着いた感じ, 合成音声風",saint-saens6524,,,,,,,,,,,,,,,,,,,,
2709,女性,平坦な,,"若い, 説明している",grieg6804,,,,,,,,,,,,,,,,,,,,
2710,女性,はっきりした,,"若い, 困った様子, 意見を言っている",vivaldi2420,,,,,,,,,,,,,,,,,,,,
2711,,高い,,残念そうな声あり,bizet5324,,,,,,,,,,,,,,,,,,,,
2712,女性,"合成音声っぽい, 低い",ゆっくり,抑揚なく,paganini1878,,,,,,,,,,,,,,,,,,,,
2713,女性,はっきりとした,,"若年, 説明するように",beethoven4512,女性,,,"事務的, 指示内容, 確認するように話す",ravel0822,,,,,,,,,,,,,,,
2714,女性,普通の声,やや機械的な話し方,"30代くらい, 小説の読み上げ",monteverdi4014,,,,,,,,,,,,,,,,,,,,
2715,女性,高め,ゆっくりめ,30代くらい,mozart2489,,,,,,,,,,,,,,,,,,,,
2716,女性,甘い,定型文を読むように,20代くらい,haydn6848,,,,,,,,,,,,,,,,,,,,
2717,女性,,はきはきした,"若い, 知的, 丁寧",badarzewska0224,,,,,,,,,,,,,,,,,,,,
2718,,,ゆっくりと,"年代がはっきりしない, はきはき",elger6292,,,,,,,,,,,,,,,,,,,,
2719,女性,中程度,普通,"40代, 淡々としている, 機械的な話し方",handel4662,,,,,,,,,,,,,,,,,,,,
2720,女性,,機械的な感じで,"中年, 感情が込められていない様子",rossini6865,女性,,,"30代ぐらい, 平常心, 無表情",tchaikovsky7869,,,,,,,,,,,,,,,
